_id,head
16599,kutsínu
16600,kutsínu
16601,kutsínu
16602,kutsíru
16603,pangutsíru
16604,kutsítis
16605,pangutsítis
16606,kutsitsa
16607,kutsu
16608,kutsukutsu
16609,kutsun
16610,dikutsun
16611,kutu
16612,kutukutu
16613,kútu
16614,hingútu
16615,hingut-ánay
16616,kutuhun
16617,kutuun
16618,kútu
16619,kutu
16620,kútù
16621,kútù
16622,kutùkutù
16623,kutub
16624,kútub
16625,kútub sa [word referring to action]
16626,kútub karun
16627,kinutúban
16628,kinutbánan
16629,kutubkutub
16630,kutud
16631,kutukkutuk
16632,kutul
16633,kutuy
16634,kuub
16635,kúub
16636,kúub
16637,kúug
16638,kuugkuug
16639,kúul
16640,kúum
16641,kúup
16642,kuupirar
16643,kuupirasiyun
16644,kuurdinadur
16645,kuurdinasiyun
16646,kúut
16647,pangúut
16648,kuutkúut
16649,kuluutun
16650,kúut sa kuluutun
16651,mangunguut
16652,kuuykuuy
16653,kuwa-
16654,kuwak
16655,kuwan
16656,kuwing
16657,kuyabug
16658,panguyabug
16659,kuyáig
16660,kuyákin
16661,kuyákiw
16662,kuyaknit
16663,kuyamad
16664,panguyamad
16665,kuyámang
16666,kuyamas
16667,kuyámis
16668,kuyámud
16669,kuyámug
16670,kuyamuy
16671,kuyánap
16672,kuyap
16673,kulayápan
16674,kuyapì
16675,kuyáput
16676,kuyárut
16677,kuyaw
16678,panguyaw
16679,pakuyaw
16680,kakuyaw
16681,kuyawkúyaw
16682,kuluyáwan
16683,kuyawánun
16684,kuyayì
16685,kuyba
16686,kuydáwu
16687,way kuydáwu
16688,kulukuydáwu
16689,kuydawukuydáwu
16690,kuykuy
16691,kuyláda
16692,kuylaw
16693,kuymi
16694,kúyug
16695,kúyug sa lupad
16696,kuyug
16697,kuyug babuy
16698,kuyugkúyug
16699,kuyugpus
16700,kuyúkus
16701,kuyus
16702,kuyuskus
16703,kuyut
16704,kuyut
16705,kwa-
16706,kwabútan
16707,kwadhutur
16708,kwadirnu
16709,kwadra
16710,kwadráda
16711,[measurement] kwadráda
16712,kwadrádu
16713,kwadrísu
16714,kwadru
16715,kwadru
16716,kwadruplikit
16717,kwáhab
16718,kwahaw
16719,kwáhaw
16720,kwáhu
16721,kwákig
16722,kwákir uts
16723,kwáku
16724,pangwáku
16725,kwalipikar
16726,kwalipikasiyun
16727,kwalisiyun
16728,kwalta
16729,kwámug
16730,kwandig
16731,kwanggul
16732,kwanggulù
16733,kwanggulun
16734,kwári
16735,kwárì
16736,kwarinta
16737,kwarinta díyas
16738,kwarinta isingku
16739,kwarintína
16740,kwarintínas
16741,kwarisma
16742,pangwarisma
16743,kwarta
16744,pangwarta
16745,kwartáhan
16746,kwarta
16747,kwarta klási
16748,martsa
16749,parti
16750,kwartil
16751,kwartisar
16752,kwartu
16753,kwartu
16754,kwatru
16755,kwatru kantus
16756,numiru kwatru
16757,kwáyir
16758,kwilyu
16759,kwilyu sa matris
16760,kwín
16761,kwín áni
16762,kwinpus
16763,kwinta
16764,walay kwinta
16765,pangwinta
16766,hingwinta
16767,kwintakwinta
16768,kwintáda
16769,kwinta
16770,kwintas
16771,kwintas ug bukug
16772,kwintas
16773,kwintas kláras
16774,kwirdas
16775,nalisúan sa kwirdas
16776,kwirdas
16777,kwirpu
16778,kwistiyun
16779,kwistiyunabli
16780,kwítis
16781,kwúta
16782,kyag-ang
16783,kyaknit
16784,kyampaw
16785,kyampi
16786,kyamud
16787,kyamuy
16788,kyápù
16789,kyawkaw
16790,kyawkyaw
16791,kyugpus
16792,kyúkus
16793,kyungkung
16794,kyusku
16795,kyuskus
16796,kyúum
16797,la
16798,la
16799,lā́
16800,láag
16801,laag
16802,laagan
16803,láang
16804,lináang
16805,laas
16806,láas
16807,laaw
16808,láay
16809,laay
16810,laaylaay
16811,kalaay
16812,kaláay
16813,láb
16814,láb
16815,laba
16816,labakára
16817,labalába
16818,labhanan
16819,labhunun
16820,nilabhan (linabhan)
16821,labábu
16822,labáda
16823,labandíra
16824,labandíru
16825,labadur
16826,labà
16827,labàlabà
16828,labà
16829,palábà
16830,lába
16831,labábu
16832,labad
16833,labdunun
16834,labdanan
16835,lábad
16836,palábad
16837,labadlábad
16838,labáda
16839,labadur
16840,labadúra
16841,labag
16842,lábag
16843,lábag
16844,linábag
16845,labáha
16846,panglabáha
16847,labak
16848,lábak
16849,lab-ak
16850,labakára
16851,laban
16852,kalabanan
16853,kalabánan
16854,lában
16855,lában sa nigusyu
16856,panglában
16857,labanan
16858,manglalában
16859,lab-an
16860,labana
16861,labandíru
16862,labandíra
16863,labang
16864,labang pa
16865,labang sa
16866,labangun ug pitu ka lawud
16867,labangunun
16868,labangánan
16869,labnganan
16870,lab-ang
16871,labanus
16872,labas
16873,labasíra
16874,labasíru
16875,labas
16876,palabas
16877,labas
16878,lab-as
16879,nilab-as
16880,lab-asíra
16881,lab-asíru
16882,labat
16883,labatlabat
16884,labatíba
16885,labaw
16886,labaw pa
16887,sa
16888,palábaw
16889,palabwánay
16890,labay
16891,palabay
16892,lumalabay
16893,lumalábay
16894,labay pa
16895,lábay
16896,labayan
16897,labayanan
16898,labayan
16899,labhà
16900,labhag
16901,labhak
16902,labhu
16903,labhù
16904,linabhúan
16905,labi
16906,labi nga
16907,labi pang [adj.]
16908,[verb]
16909,labi na
16910,labi nang [verb]
16911,ilabi na
16912,palabi
16913,pinalabi
16914,palábi
16915,labilábi
16916,way labilábi
16917,palabilábi
16918,palabilabihun
16919,mapalabilabíhun
16920,sulábi
16921,sulábi ug
16922,mapasulabíhun
16923,silabi
16924,hilabihan
16925,labihan
16926,labian
16927,ilabihan
16928,hilabian
16929,hinglabihan
16930,labihánay
16931,hilabihánay
16932,labhan a — nga
16933,labiha
16934,kalabi
16935,labiha nga [maka-
16936,naka-verb]
16937,labíhay
16938,labihánay pud (sad)
16939,lábid
16940,labigan
16941,lábil
16942,lábing
16943,labit
16944,labitlabit
16945,labitlabitun
16946,labitíra
16947,labitíru
16948,labka
16949,labkahan
16950,lablab
16951,lablab ang bàbà
16952,labnaw
16953,labni
16954,labnit
16955,labnub
16956,labnug
16957,labnut
16958,labsik
16959,labsit
16960,labtik
16961,palabtik
16962,labting
16963,labtingaw
16964,labtíngaw
16965,labu
16966,labu
16967,kwartang malabu
16968,lábu
16969,palábu
16970,lábu
16971,lábu líbà
16972,lábu kasuy
16973,linabúhan
16974,pinanglabúhan
16975,lumalábu
16976,lábu
16977,labù
16978,lábù
16979,lábù
16980,lab-u
16981,labud
16982,labug
16983,linabug
16984,lábug
16985,labuk
16986,labuk sa hílum
16987,hílum
16988,sikrítu ug labuk
16989,lábuk
16990,labuklábuk
16991,lab-uk
16992,labulábu
16993,labun
16994,lábun
16995,labun kay
16996,labúnay
16997,silabun-
16998,silábun
16999,palabun
17000,labung
17001,labung
17002,lábung
17003,labur
17004,laburaturyu
17005,labut
17006,lábut
17007,lábut pa
17008,labut
17009,hilabut
17010,hilabtánun
17011,labutlabut
17012,pangilábut
17013,panggilábut
17014,panginlábut
17015,panghilábut
17016,iglábut
17017,dílì iglábut
17018,kalabútan
17019,labuy
17020,palabuy
17021,palabuylábuy
17022,labúyù
17023,labuyúun
17024,labyug
17025,panglabyug
17026,pinalabyug
17027,lad-an
17028,lad-ang
17029,ladíla
17030,ladlad
17031,linadlad
17032,láds
17033,ladyir
17034,lad-uk
17035,ladyir
17036,laga
17037,làgà
17038,làgáanan
17039,lagáak
17040,lag-ab
17041,lag-ab
17042,lag-ab
17043,lagablab
17044,lagak
17045,lágak
17046,lagàlà
17047,lagàláun
17048,lagàlagà
17049,lagalaw
17050,lagamak
17051,lagang
17052,lagapak
17053,lagápak
17054,lagaplap
17055,lagarat
17056,lagárat
17057,lagaraw
17058,lagárì
17059,lagas
17060,lagas
17061,lagasak
17062,lagat
17063,lagat
17064,lágat
17065,lagatak
17066,lagatlat
17067,lagatukan
17068,lagaw
17069,lagay
17070,lagay
17071,lagbà
17072,lagbas
17073,lagbas sa
17074,lagbasanan
17075,linagbasan
17076,lagdà
17077,lagdas
17078,palagdas
17079,pamalagdas
17080,lagdù
17081,lagduk
17082,lagduk ang anínu
17083,lagdukan
17084,lagdung
17085,laghang
17086,laghaw
17087,laghay
17088,laghay nga ubu
17089,laghus
17090,lagi
17091,lagi kay
17092,náa na pud lagi
17093,apan lagi
17094,dáan pa lagi [gen.]
17095,lag-i
17096,lag-id
17097,lag-id
17098,lagilági
17099,kalagilági
17100,lagilhi
17101,láging
17102,lagingling
17103,lagínit
17104,linagínit
17105,lag-it
17106,lagitì
17107,linagitì
17108,lagiting
17109,lagiw
17110,kalagiw
17111,kágiw
17112,lagiwliw
17113,lagkaw
17114,linagkaw
17115,laglag
17116,malaglágun
17117,laglum
17118,lagmaw
17119,lagmun
17120,lagmit
17121,malagmit
17122,kalagmítan
17123,lagnak
17124,lagnas
17125,lagnaw
17126,lagnay
17127,lagnub
17128,lagnut
17129,lagpad
17130,lagpak
17131,linagpak
17132,lagpang
17133,linagpang
17134,lagpì
17135,lagpiunun
17136,lagput
17137,palagput
17138,lagsaw
17139,lagsaw
17140,lagsaw
17141,lagsik
17142,kalagsik
17143,malagsikun
17144,lagsik
17145,linagsik
17146,lagsut
17147,lagtang
17148,linagtang
17149,lagtang
17150,linagtangan
17151,lagtiw
17152,lagtub
17153,pinalagtub
17154,lagù
17155,kalágù
17156,lagúun
17157,lágub
17158,lágub
17159,lagubu
17160,lagúbu
17161,linagubu
17162,lagudlágud
17163,layà ug lagudlágud
17164,laguk
17165,panglaguk
17166,laguk
17167,laguk
17168,lag-uk=
17169,lagukluk
17170,lagúlu
17171,lagum
17172,panglágum
17173,lagumlum
17174,lagumù
17175,lagúmù
17176,lagumuk
17177,lagúmuk
17178,lagúmuk
17179,lagúna
17180,lagundà
17181,lululagundà
17182,lagundì
17183,lagung
17184,ambut sa lagung
17185,simbaku lagung
17186,lagunit
17187,lagunut
17188,lagúnut
17189,lagupù
17190,lagúpù
17191,lagúrul
17192,lagúrut
17193,lagus
17194,lagusà
17195,lagusu
17196,lagúsù
17197,lagut
17198,lágut
17199,palágut
17200,panglagut
17201,lagutan
17202,lagutunun
17203,makalalagut
17204,makalalágut
17205,malagútun
17206,kalágut
17207,lágut
17208,lagutmun
17209,lagutù
17210,lagútub
17211,lagútuk
17212,lagutuk
17213,lagutum
17214,lagutmun
17215,lagutuy
17216,laguy
17217,laguyláguy
17218,laguyláguy
17219,laguyluy
17220,lagwirta
17221,lagwis
17222,lagwum
17223,lagyu
17224,lagyum
17225,láhà
17226,lahang
17227,láhap
17228,lináhap
17229,lináhapan
17230,lahawlahaw
17231,lahay
17232,walay lahay
17233,lahaylahay
17234,lahì
17235,palahì
17236,lahìláhì
17237,kalahì
17238,láhib
17239,làhib
17240,láhid
17241,lahid
17242,kaláhid
17243,lahing
17244,láhing
17245,láhit
17246,lahù
17247,lahug
17248,láhug
17249,láhugay
17250,lahuglahug
17251,lahundung
17252,láhung
17253,kaláhung
17254,lahus
17255,lahus sa
17256,láhus
17257,lahusláhus
17258,paláhus
17259,láhus
17260,lahútay
17261,lahuy
17262,lahuyláhuy
17263,lahuylahuy
17264,láin
17265,may láin pa
17266,láin nga kalibútan
17267,sa láin nga báhin
17268,láin ug buut
17269,úlu
17270,láin ug sabaw
17271,láin ug kamut
17272,láin nga táwu
17273,láin pay ákù
17274,átù
17275,dílì igláin
17276,lain
17277,lainlain
17278,lainláin
17279,kalainláin
17280,kalainan
17281,lainun
17282,lainun ug buut
17283,kamut
17284,etc.
17285,palain
17286,panagláin
17287,panigláin
17288,láis
17289,Laíti
17290,lák
17291,lak-ab
17292,lak-ab
17293,lákad
17294,lákad sa adlaw
17295,lákad sa
17296,lákad ang búlan
17297,lakad
17298,lakad ug búlan
17299,linakádan
17300,linakáran
17301,lakag
17302,lakagay
17303,lákang
17304,tag-as ug lákang
17305,sayup nga lákang
17306,lak-ang
17307,lakat
17308,lákat
17309,palakat
17310,palákat
17311,lakatan
17312,hinglákat
17313,linaktan
17314,nilaktan
17315,laktunun
17316,talilákat
17317,lumalákat
17318,lakatan
17319,lakaw
17320,lakayan
17321,lakbang
17322,lakbay
17323,lakbit
17324,sa lakbit
17325,palakbit
17326,lakdap
17327,lakdup
17328,lakgak
17329,lakgakan
17330,lakgut
17331,laki
17332,láki
17333,laláki
17334,laláking búhat
17335,mau nay laláki
17336,panlalaki
17337,panlaláki
17338,lináki
17339,linaki
17340,pakalaláki
17341,kalalakin-an
17342,lakin-un
17343,tagláki
17344,taglakin-an
17345,taglalakin-an
17346,láki
17347,láki
17348,maáyung láki
17349,kaláki
17350,walay kaláki
17351,unsay kaláki
17352,pakaláki
17353,kalakíhan
17354,lakiláki
17355,lakìlákì
17356,lakináyin
17357,lakip
17358,lákir
17359,lákir
17360,lákit
17361,laklak
17362,laknit
17363,lakpawlakpaw
17364,lakra
17365,laksà
17366,laksanti
17367,laksi
17368,laksì
17369,laksut
17370,laktaw
17371,laktawlaktaw
17372,kalaktaw
17373,laktud
17374,laktudánan
17375,lakturánan
17376,linaktud
17377,lakun
17378,lakung
17379,lakuy
17380,lakuy-ung
17381,lakwatsa
17382,lakwatsíra
17383,lakwatsíru
17384,lakwig
17385,lála
17386,lála
17387,lála ug bàbà
17388,dílà
17389,lad-ánun
17390,lálà
17391,làlà
17392,lalag
17393,lalagan
17394,lalan
17395,lalang
17396,linalang
17397,lalau
17398,kalalauhan
17399,lalawígan
17400,lalha
17401,lálì
17402,lálik
17403,linálik
17404,lalim
17405,lalim mu
17406,ka
17407,ninyu
17408,-y or nga
17409,lálin
17410,lalin
17411,lális
17412,lalisan
17413,lalisun
17414,kalális
17415,lálug
17416,lalug
17417,lalum
17418,lalum ug bughat
17419,lalum ang bughat
17420,lalum ug dulut
17421,laglum
17422,gilalumun
17423,giladmun
17424,halalum
17425,kalalum
17426,kahilaluman
17427,kahiladman
17428,ilálum
17429,pailálum
17430,hailalum
17431,lálung
17432,lalungun
17433,lamà
17434,lámà
17435,linámà
17436,lamàlamà
17437,lamak
17438,lámak
17439,lamakan
17440,laman
17441,láman
17442,lámang
17443,sígi lámang
17444,walà (dílì) lamang ... kun dílì ...
17445,basta lamang
17446,karun
17447,bag-u
17448,gahápun lamang
17449,[expression of time] lamang
17450,balu
17451,ambut lamang
17452,dipindi
17453,sigun lamang
17454,sa [verb] lamang
17455,gáni
17456,gáling lamang
17457,[pronoun
17458,noun] lamang
17459,anhi
17460,dinhi
17461,nganhi lamang
17462,sígi lamang
17463,ákù (íya
17464,ímu) lamang
17465,mau lamang
17466,na lamang
17467,anhi lamang
17468,sígi na lamang
17469,ákù
17470,íya na lamang
17471,salámat na lamang
17472,dayag
17473,kláru na lamang
17474,salámat na lamang nga
17475,pa lamang
17476,lam-ang
17477,lam-ang
17478,lamánu
17479,lamas
17480,lámas
17481,lámas
17482,lámat
17483,malamátun
17484,lamaw
17485,lámaw
17486,linamaw
17487,lamáwan
17488,lámay
17489,lámay
17490,lamba
17491,lambalamba
17492,lambang
17493,lambanug
17494,lambánug
17495,lambáruk
17496,lambay
17497,lambay
17498,linambay
17499,lambáyaw
17500,lambáyung
17501,lambì
17502,lambid
17503,linambid
17504,linambíran
17505,lambígit
17506,hilambígit
17507,halambígit
17508,kalambigítan
17509,lambing
17510,lambiyaw
17511,lambiyug
17512,lambíyug
17513,lambíyung
17514,lambu
17515,panglambu
17516,lambù
17517,lambúanan
17518,kalambúan
17519,kalambuan
17520,malambúun
17521,lambud
17522,lamburan
17523,lamburánan
17524,budbud linambúran
17525,lambun
17526,linambúnan
17527,lambúnaw
17528,lambung
17529,lambúngay
17530,panglambúngay
17531,lambungayun
17532,lambúnit
17533,lambus
17534,lambut
17535,lambuyud
17536,lambuyug
17537,lambúyug
17538,lamdag
17539,palamdag
17540,kalamdágun
17541,malamdágun
17542,lamdaman
17543,lamhun
17544,lamhung
17545,lamhuy
17546,lamì
17547,lamì nga i-[verb]
17548,lamì ug kalit
17549,palámì
17550,palamìlámì
17551,lamían
17552,lamígas
17553,lamigmig
17554,lamili
17555,lamina
17556,laminasiyun
17557,láming
17558,laming
17559,lamingan
17560,laminisyun
17561,laminit
17562,lamísa
17563,lamisíta
17564,lamiti
17565,lamlam
17566,lamlam
17567,lampaag
17568,lampáag
17569,lampágà
17570,lampakanay nga kúgun
17571,lampánug
17572,lampara
17573,panglampara
17574,lamparahan
17575,lamparista
17576,lamparahánan
17577,lamparilya
17578,lampáru
17579,lamparúnis
17580,lampas
17581,lampas tánum
17582,lampas
17583,lampásu
17584,lampay
17585,lampin
17586,lampíngas
17587,lampingásan
17588,lampínig
17589,lampírung
17590,lampis
17591,lampuay
17592,lampúay
17593,lampurnas
17594,lampus
17595,kalampúsan
17596,malampúsan
17597,lampuug
17598,lampúug
17599,lampuyang
17600,lampuyut
17601,lampúyut
17602,lamù
17603,linamù
17604,lamùlamù
17605,lamùlámù
17606,lamudlaw
17607,lamugdung
17608,lamúgay
17609,lamuglamug
17610,lamuglamug sa tubà
17611,lamugmugan
17612,lamuk
17613,lámuk
17614,lamuklámuk
17615,lamúkay
17616,lamúkat
17617,kalamúkat
17618,lamúkay
17619,kalamúkay
17620,lamun
17621,lámun
17622,lamuruk
17623,lamurukun
17624,lamuy
17625,lamuy sa bakunáwa ang búwan
17626,walay lamuy
17627,linamúyan
17628,lamúyà
17629,lamwas
17630,lamyat
17631,-l-an
17632,lána
17633,lána nga pangulang
17634,may
17635,walay lána
17636,lána ug pútut
17637,lana
17638,lanáhan
17639,lanhan
17640,lanahan
17641,lanahun
17642,lanáhun
17643,lána
17644,lánag
17645,lanag
17646,lanang
17647,lánang
17648,lanángan
17649,lananglanang
17650,lánap
17651,lanat
17652,mabà ug lanat
17653,lánat
17654,lanátad
17655,lánaw
17656,lánay
17657,lánay ang atay
17658,lanay
17659,lanay ug tíngug
17660,lanay ug sinultihan
17661,landa
17662,landahan
17663,landáhan
17664,landag
17665,linandag
17666,landag
17667,landang
17668,landasan
17669,landay
17670,landay
17671,landig
17672,landing
17673,landing bards
17674,landing pild
17675,landrákas
17676,landung
17677,palandung
17678,walà
17679,dílì palandung
17680,landuylanduy
17681,lang
17682,lángab
17683,lángan
17684,langan
17685,langanan
17686,kalángan
17687,malanganun
17688,langas
17689,langasan
17690,langátad
17691,lángaw
17692,langaw
17693,palangaw
17694,ambut sa lángaw
17695,langawlangaw
17696,lángay
17697,langayan
17698,langayà
17699,langbay
17700,panglangbay
17701,langbáyan
17702,panglangbáyan
17703,langbì
17704,langbù
17705,langbud
17706,langday
17707,langgà
17708,langgam
17709,panglanggam
17710,langgámun
17711,langgaw
17712,langgaw
17713,langgì
17714,langgíkit
17715,langgilanggi
17716,langgis
17717,kalanggis
17718,langgisaw
17719,langgíta
17720,langgíti
17721,langgung
17722,langgus
17723,langgut
17724,langgutíra
17725,langgutíru
17726,langgwíta
17727,langì
17728,langì
17729,langigngig
17730,langis
17731,langisíru
17732,lángit
17733,ikapitung lángit
17734,kità ug lángit
17735,kalangítan
17736,langitnun
17737,langitlángit
17738,langitlángit sa muskitíru
17739,langitlangit
17740,langitngit
17741,langkap
17742,langkat
17743,langkaw
17744,langkawan
17745,langkay
17746,langkay
17747,langkì
17748,langking
17749,langkit
17750,iglalangkit
17751,langkiya
17752,langkiyà
17753,langkiya
17754,langkíyà
17755,langkub
17756,linangkub
17757,langkuy
17758,langkuylangkuy
17759,langkuy
17760,langpus
17761,lan-grábir
17762,langsa
17763,langsad
17764,lansaránan
17765,langsi
17766,langsub
17767,langtaw
17768,langtawan
17769,langtawanan
17770,panglangtaw
17771,langtu
17772,langtung
17773,langtung sa hunas
17774,langù
17775,lang-u
17776,kalang-u
17777,lángub
17778,lang-ug
17779,lángut
17780,languy
17781,lánguy
17782,linangyan
17783,langyaw
17784,buhatang
17785,kalihúkang langyaw
17786,langyaw nga kalabútan
17787,lanipgà
17788,lanit
17789,laniw
17790,lankay
17791,lanlan
17792,lanlídi
17793,lansa
17794,lansad
17795,lansadíra
17796,lansalíra
17797,lansang
17798,lansar
17799,lansaríra
17800,lansaru
17801,lansaruun
17802,lansaruhun
17803,lansilíra
17804,lansis
17805,lansíta
17806,lansíyang
17807,lanslayid
17808,lansu
17809,lansun
17810,lansúnis
17811,lanta
17812,linanta
17813,nilanta
17814,lantáka
17815,lantákà
17816,lantap
17817,lantap
17818,lantaw
17819,lantay
17820,lantáyug
17821,lantì
17822,lanting
17823,lantip
17824,linantip
17825,kalantip
17826,lantsa
17827,lantugay
17828,palantugay
17829,lantúgì
17830,kalantúgì
17831,malantugíun
17832,maglalantúgì
17833,mamumulung maglalantúgì
17834,lantugíun
17835,lantung
17836,lan-u
17837,lanúbù
17838,lánug
17839,palánug
17840,lan-ug
17841,lanulin
17842,lan-us
17843,linan-us
17844,lanut
17845,lánut
17846,lanútun
17847,lanutlanut
17848,lápà
17849,lapad
17850,lapad ang atay
17851,palapad
17852,palápad sa papil
17853,kaugalíngun
17854,lagpad
17855,halapad
17856,laparun
17857,kalapad
17858,gilapdun
17859,lapak
17860,linapak
17861,lapak
17862,lápak
17863,lap-ak
17864,lap-aklap-ak
17865,lapalapa
17866,lapánag
17867,lapáru
17868,lápas
17869,lápas na sa kalindaryu
17870,lapas
17871,kalapásan
17872,malapásun
17873,lapasì
17874,lapat
17875,lapat
17876,lápaw
17877,lápaw sa
17878,tagilápaw
17879,tagilapaw
17880,lapay
17881,lapdus
17882,lapgus
17883,lápì
17884,lapì
17885,lapian
17886,lapida
17887,lapikì
17888,lapilapi
17889,laping
17890,lapínig
17891,lapis
17892,lápis
17893,lapis
17894,lápis
17895,lapiti
17896,kalapiti
17897,kalapíti
17898,laplap
17899,laplap
17900,lapnis
17901,lapnut
17902,lapnut
17903,lapnuy
17904,lapnuylapnuy
17905,lapris
17906,lapsaw
17907,lapsaw ug dugù
17908,lapsaw ug útuk
17909,lapta
17910,laptalapta
17911,lápu
17912,lapug
17913,lápuk
17914,lápuk sa agtang
17915,lapuklapuk
17916,kalápuk
17917,lapúkun
17918,kalapúkan
17919,lapulápu
17920,lapung
17921,lapus
17922,lápus
17923,lapsanan
17924,laput
17925,láput
17926,lap-ut
17927,lap-ut
17928,lap-útay
17929,lap-utay
17930,lapuy
17931,kalapuy
17932,lapwa
17933,lapya
17934,lapyahan
17935,lapyahánan
17936,linapya
17937,lapyà
17938,lapyat
17939,lapyù
17940,lárag
17941,lárag ang búlak
17942,pagkabúlak
17943,larag
17944,láran
17945,paláran
17946,lárang
17947,láras
17948,laras
17949,larasan
17950,lináras
17951,láraw
17952,laráwan
17953,laray
17954,láray
17955,laray
17956,larga
17957,larga manuk
17958,largáda
17959,largadur
17960,largabista
17961,largu
17962,larguhánan
17963,dilargu
17964,pantalun dilargu
17965,láring
17966,larínu
17967,láruk
17968,larut
17969,lárut
17970,laruylaruy
17971,laruyláruy
17972,laryang
17973,las
17974,lása
17975,lása
17976,lasa
17977,las-ag
17978,lasak
17979,lasang
17980,kalasangan
17981,lasangnun
17982,lásang
17983,lásaw
17984,lasaw
17985,lasaw ug dugù
17986,las-ay
17987,lasbi
17988,lasbi ug
17989,lasgas
17990,lasib
17991,lasid
17992,lásik
17993,lasing
17994,laski
17995,laskúta
17996,laslas
17997,lasmu
17998,way lasmu
17999,lasnit
18000,laspa
18001,last
18002,last
18003,lastats
18004,last díl
18005,lasti
18006,lastiku
18007,panglastiku
18008,dilastiku
18009,lastrip
18010,lásu
18011,lasù
18012,las-u
18013,lasugas
18014,las-ung
18015,las-ut
18016,las-ut
18017,laswa
18018,lasyu
18019,lasyadur
18020,lat
18021,láta
18022,linata
18023,diláta
18024,abriláta
18025,batuláta
18026,latà
18027,kalátà
18028,nilat-an
18029,linat-an
18030,látab
18031,látab
18032,látab
18033,látad
18034,lataran
18035,látag
18036,latagaw
18037,latak
18038,látak
18039,latang
18040,lat-ang
18041,lat-anglat-ang
18042,latas
18043,latas sa
18044,latasunun
18045,lat-as
18046,lat-asanan
18047,látay
18048,látay sa usa ka lugas lánut
18049,latayan
18050,latayanan
18051,latbù
18052,latbug
18053,lathang
18054,lati
18055,latíba
18056,látid
18057,latigu
18058,latik
18059,linatik
18060,látik
18061,latin
18062,lating
18063,láting
18064,látu
18065,latù
18066,latuk
18067,latuk
18068,latun
18069,latundan
18070,latung
18071,latungdan
18072,latus
18073,latuy
18074,lau
18075,laubláub
18076,laud
18077,laug
18078,láug
18079,láug
18080,laugan
18081,laugdu
18082,láum
18083,kalaúman
18084,pagláum
18085,malaúmun
18086,laumlaum
18087,laun
18088,launduk
18089,laung
18090,laus
18091,laúsag
18092,lauy
18093,láuy
18094,láuy
18095,láwà
18096,lawàlawà
18097,láwà
18098,lawáan
18099,lawáan nga putì
18100,lawáan pula
18101,láwag
18102,lawak
18103,láwang
18104,lawanglawang
18105,lawangláwang
18106,lawanlawan
18107,láwas
18108,taput láwas
18109,láwas ug katarúngan
18110,lawas
18111,panglawas
18112,lináwas
18113,linawas
18114,hiláwas
18115,panghiláwas
18116,makighi-un
18117,lawasan
18118,kalawásan
18119,pangláwas
18120,tagiláwas
18121,tagláwas
18122,lawasnun
18123,láway
18124,láway ray puhúnan
18125,laway
18126,palaway
18127,lawayan
18128,lawaylaway
18129,law-ay
18130,lawgaw
18131,manglalawgaw
18132,láwi
18133,láwì
18134,lawiláwi
18135,lawían
18136,lawíhan
18137,lawig
18138,lawigan
18139,lalawígan
18140,lumáwig
18141,lawiláwi
18142,lawis
18143,lawiswis
18144,lawit
18145,lawitlawit
18146,lawitan
18147,lawlaw
18148,palawlaw
18149,lawlaw
18150,lawngun
18151,lawril
18152,lawriyat
18153,lawsi
18154,lawting
18155,lawud
18156,pitu ka lawud
18157,lawudláwud
18158,iláwud
18159,ilawud
18160,kalawran
18161,kinalawran
18162,lawudnun
18163,láwug
18164,lawug
18165,láwung
18166,lawus
18167,láwus
18168,láwut
18169,law-uy
18170,láya
18171,layaláya
18172,láya
18173,layà
18174,láyà
18175,láyà ang bágà
18176,layà
18177,layà ug bágà
18178,dáhung layà
18179,láyag
18180,layag
18181,lantaw ug layag
18182,layagan
18183,linayagan
18184,layagun
18185,layagun ug dátù
18186,lumayagun
18187,panglumayagan
18188,panlumayaganan
18189,láyag
18190,láyag
18191,layangláyang
18192,láyas
18193,layas
18194,layat
18195,layat
18196,láyaw
18197,layaw
18198,layaw ug dugù
18199,layaw ug hunàhúnà
18200,layaw ug útuk
18201,layawan
18202,pinalayaw
18203,laybrari
18204,laybrariyan
18205,laygay
18206,layhan
18207,layi diantigwa
18208,láyì
18209,láyik
18210,layiku
18211,láyip
18212,layit wit
18213,laylay
18214,kalaylay
18215,laylay
18216,laylu
18217,layning
18218,laysul
18219,Layti
18220,laytir
18221,layu
18222,layù
18223,layù ra sa tinái
18224,layù ra sa tinái sa manuk
18225,dílì igláyù
18226,hilayù
18227,halayù
18228,palayù
18229,pahilayù
18230,linay-ánay
18231,linay-anay
18232,lagyù
18233,gilay-un
18234,kalay-un
18235,kinalay-an
18236,lay-u
18237,lay-u
18238,layug
18239,tiglayug
18240,láyug
18241,lay-ug
18242,layuglayug
18243,layun
18244,láyus
18245,layus
18246,lí
18247,líab
18248,liab
18249,liad
18250,liadlíad
18251,líap
18252,liat
18253,líawt
18254,líb
18255,matirniti líb
18256,sik líb
18257,líbà
18258,líbad pa
18259,libadúra
18260,libagbag
18261,libaghà
18262,libak
18263,palibak
18264,walà
18265,dílì palibak
18266,libakíru
18267,manglilíbak
18268,malibákun
18269,libakíra
18270,libákag
18271,liban
18272,libang
18273,libang
18274,libang ang bàbà
18275,kalibang
18276,kalibang ang bàbà
18277,kalíbang
18278,súka kalíbang
18279,kalibángan
18280,kinalibang
18281,kalibangun
